Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Gecelerin krali,Nuri Ergün, , ,"
Romance, Crime, Drama            ",(1967)
Alli gelin,Orhan Elmas, , ,"
Drama, Romance            ",(1969)
Allah aski yaratti,Seyfi Havaeri, , ,"
Drama, Romance            ",(1969)
Çildirtan dudaklar,Arsevir Alyanak, , ,"
Romance            ",(1967)
Zehirli hayat,Aram Gülyüz, , ,"
Drama, Romance            ",(I) (1966)
Dördü de seviyordu,Ülkü Erakalin, , ,"
Adventure, Drama, Romance            ",(1968)
Ayrilik olmasaydi,Hüsnü Cantürk, , ,"
Romance            ",(1967)
Askinla divaneyim,Mehmet Dinler, , ,"
Romance            ",(1967)
Askin merhameti yoktur,Hasim Turyan, , ,"
Drama, Romance            ",(1967)
Anadolu kizi,Hüsnü Cantürk, , ,"
Drama, Romance            ",(1967)
Aksam yildizi,Semih Evin, , ,"
Adventure, Drama, Romance            ",(1967)
Ömrümce agladim,Ülkü Erakalin, , ,"
Drama, Romance            ",(1967)
Öldüren ask,Aram Gülyüz, , ,"
Drama, Romance            ",(1969)
Sevda,Selahattin Burçkin, , ,"
Drama, Romance            ",(1968)
Nemli dudaklar,Ümit Utku, , ,"
Drama, Romance            ",(1967)
Askim günahimdir,Nuri Ergün, , ,"
Drama, Romance            ",(1967)
Yetimlerin türküsü,Ümit Utku, , ,"
Drama, Romance            ",(1966)
Sehzade Murat ve Gülnaz Sultan,Nuri Akinci, , ,"
Fantasy, Romance            ",(1966)
Ölmek mi yasamak mi,Türker Inanoglu, , ,"
Drama, Romance            ",(1966)
Sevgilim artist olunca,Atif Yilmaz, , ,"
Romance            ",(1966)
Sevda çiçegim,Kemal Kan, , ,"
Romance            ",(1966)
Seher vakti,Mehmet Bozkus, , ,"
Drama, Romance            ",(1966)
Sari gül,Mehmet Aslan, , ,"
Romance            ",(1966)
Namus borcu,Semih Evin, , ,"
Drama, Romance            ",(1966)
Mahzun gönüller,Orhan Elmas, , ,"
Drama, Romance            ",(1966)
Kirik saz,Abdurrahman Palay, , ,"
Drama, Romance            ",(1966)
Kir atli efe,Nuri Akinci, , ,"
Drama, Romance            ",(1966)
Kara tren,Ülkü Erakalin, , ,"
Drama, Romance            ",(1966)
Kaderde birlesenler,Nuri Ergün, , ,"
Drama, Romance            ",(1966)
Hayatlarini kanla yazdilar,Cahit Günal, , ,"
Drama, Romance            ",(1966)
Halime'yi samanlikta vurdular,Sirri Gültekin, , ,"
Romance            ",(1966)
Geceler yarim oldu,Ülkü Erakalin, , ,"
Drama, Romance            ",(1966)
Garibim çalikusu,Abdurrahman Palay, , ,"
Romance            ",(1966)
Çingene,Nuri Akinci, , ,"
Romance            ",(1966)
Fakir ve magrur,Mehmet Dinler, , ,"
Drama, Romance            ",(1966)
Fabrikanin soförü,Ümit Utku, , ,"
Romance            ",(1966)
Burçak tarlasi,Ümit Utku, , ,"
Drama, Romance            ",(1966)
Bogaziçi'nde ask,Cahit Günal, , ,"
Romance            ",(1966)
Biraz kül biraz duman,Ertem Göreç, , ,"
Drama, Romance            ",(1966)
Bir atesim yanarim,Kenan Pars, , ,"
Drama, Romance            ",(1966)
Bes findikçi gelin,Hulki Saner, , ,"
Comedy, Romance            ",(1966)
Zennube,Türker Inanoglu, , ,"
Drama, Romance            ",(1965)
Ask mücadelesi,Mehmet Bozkus, , ,"
Drama, Romance            ",(1966)
Arabaci Sabahat,Nuri Akinci, , ,"
Romance            ",(1966)
Yarina bosver,Baki Çallioglu, , ,"
Romance            ",(1965)
Yabanci olduk simdi,Ülkü Erakalin, , ,"
Drama, Romance            ",(1965)
Sekerli misin vay vay,Sirri Gültekin, , ,"
Romance            ",(1965)
Son darbe,Hicri Akbasli, , ,"
Romance            ",(1965)
Posta güvercini,Nevzat Pesen, , ,"
Romance            ",(1965)
Kamyon faresi,Orhan Ates, , ,"
Romance            ",(1965)
Kalbimdeki serseri,Nejat Saydam, , ,"
Drama, Romance            ",(1965)
Içimizdeki bosluk,Orhon M. Ariburnu, , ,"
Drama, Romance            ",(1965)
Gurbet türküsü,Hulki Saner, , ,"
Drama, Romance            ",(1966)
Gençlige veda,Ümit Utku, , ,"
Drama, Romance            ",(1965)
Dünkü çocuk,Semih Evin, , ,"
Comedy, Romance            ",(1965)
Çiçekçi kiz,Nejat Saydam, , ,"
Drama, Romance            ",(1965)
Dag çiçegi,Ülkü Erakalin, , ,"
Drama, Romance            ",(1966)
Bitirim aski,Sinasi Özonuk, , ,"
Romance            ",(1965)
Bir garip adam,Nurettin Alpan, , ,"
Drama, Romance            ",(1965)
Beni kadinlara sor,Sinasi Özonuk, , ,"
Romance            ",(1965)
Baslik,Kemal Inci, , ,"
Drama, Romance            ",(1965)
Askim silahimdir,Yilmaz Atadeniz, , ,"
Drama, Romance            ",(1965)
Aman dünya ne dar imis,Kemal Inci, , ,"
Romance            ",(1965)
Aklin durur,Kenan Pars, , ,"
Romance            ",(1965)
Aglayan Gözlerim,Ümit Utku, , ,"
Drama, Romance            ",(1965)
Su kizlarin elinden,Yücel Hekimoglu, , ,"
Romance            ",(1964)
Sahte sevgili,Burhan Bolan, , ,"
Romance            ",(1964)
Lekeli ask,Ülkü Erakalin, , ,"
Drama, Romance            ",(1964)
Içimizdeki seytan,Cevat Okçugil, , ,"
Romance            ",(1964)
Hayatimin erkegi,Hasim Turyan, , ,"
Romance            ",(1964)
Fabrikanin gülü,Ümit Utku, , ,"
Comedy, Drama, Romance            ",(1964)
Çapkin efe,Semih Evin, , ,"
Romance            ",(1964)
Bitirimsin hanim abla,Nisan Hançer, , ,"
Romance            ",(1964)
Bir ask yeter,Hasim Turyan, , ,"
Romance            ",(1964)
Baba hasreti,Orhan Elmas, , ,"
Romance            ",(1964)
Avanta Kemal,Cevat Okçugil, , ,"
Adventure, Romance            ",(1964)
Asklarin en güzeli,Natuk Baytan, , ,"
Romance            ",(1964)
Altin kelepçe,Hicri Akbasli, , ,"
Romance            ",(1964)
Kalbe vuran düsman,Atif Yilmaz, , ,"
Drama, Fantasy, Romance            ",(1964)
Sevenler ölmez,Cevat Okçugil, , ,"
Romance            ",(1963)
Rüzgarli tepe,Süha Dogan, , ,"
Drama, Romance            ",(1963)
Perisan,Hüseyin Peyda, , ,"
Drama, Romance            ",(1963)
Ölüm bizi ayiramaz,Nisan Hançer, , ,"
Drama, Romance            ",(1963)
Öldür beni,Agah Hün, , ,"
Drama, Romance            ",(1963)
Nisan yüzügü,Kemal Kan, , ,"
Romance            ",(1963)
Menekse gözler,Semih Evin, , ,"
Romance            ",(1963)
Makber,Ümit Utku, , ,"
Drama, Romance            ",(1963)
Kibarlar,Giorgos Dizikirikis, , ,"
Romance            ",(1963)
Kelepçeli ask,Asaf Tengiz, , ,"
Romance            ",(1963)
Kavgasiz yasayalim,Sirri Gültekin, , ,"
Romance            ",(1963)
Kadinlar hep aynidir,Nejat Saydam, , ,"
Romance            ",(1963)
Hiç mi beni sevmedin,Süha Dogan, , ,"
Romance            ",(1963)
Hancinin kizi,Nuri Ergün, , ,"
Drama, Romance            ",(1963)
Gizli sevda,Orhan Ates, , ,"
Romance            ",(1963)
Çiçeksiz bahçe,Ümit Utku, , ,"
Romance            ",(1963)
Büyük yemin,Süreyya Duru, , ,"
Drama, Romance            ",(1963)
Bir öpücük ver bana,Sirri Gültekin, , ,"
Romance            ",(1963)
Askim ve günahim,Oksal Pekmezoglu, , ,"
Drama, Romance            ",(1963)
Aska vakit yok,Semih Evin, , ,"
Drama, Romance            ",(1963)
Aska tövbe,Orhan Elmas, , ,"
Drama, Romance            ",(1964)
Ask tomurcuklari,Orhan Elmas, , ,"
Drama, Romance            ",(1963)
Akdeniz sarkisi,Nejat Saydam, , ,"
Drama, Romance            ",(1963)
Zorla evlendik,Arsevir Alyanak, , ,"
Comedy, Romance            ",(1963)
Yavas yürü,Hicri Akbasli, , ,"
Romance            ",(1962)
Yalnizlar için,Orhan Elmas, , ,"
Drama, Romance            ",(1962)
Soförün aski,Ülkü Erakalin, , ,"
Comedy, Romance            ",(1962)
Sarkici kiz,Nejat Duru, , ,"
Drama, Romance            ",(1962)
Sevimli serseri,Muharrem Gürses, , ,"
Comedy, Romance            ",(1962)
Öldüren bahar,Süha Dogan, , ,"
Drama, Romance            ",(1962)
Sevgiliye söz verdim,Cevat Okçugil, , ,"
Drama, Romance            ",(1962)
Nesemizi bulalim,Nuri Ergün, , ,"
Comedy, Romance            ",(1962)
Meteliksiz asiklar,Burhan Bolan, , ,"
Romance            ",(1962)
Meseler güvermis,Muharrem Gürses, , ,"
Romance            ",(1962)
Merhaba askim,Semih Evin, , ,"
Romance            ",(1962)
Magrur kadin,Burhan Bolan, , ,"
Drama, Romance            ",(1962)
Leyla,Semih Evin, , ,"
Romance            ",(1962)
Kader yollarimizi ayiriyor,Cevat Okçugil, , ,"
Romance            ",(1962)
Insan dogarken aglar,Baki Çallioglu, , ,"
Drama, Romance            ",(1962)
Hayalimdeki sevgili,Cevat Okçugil, , ,"
Romance            ",(1962)
Günahsiz asiklar,Sirri Gültekin, , ,"
Drama, Romance            ",(1962)
Gönül avcisi,Nejat Saydam, , ,"
Romance            ",(1962)
Esir kus,Ümit Utku, , ,"
Romance            ",(1962)
Elalem ne der,Orhon M. Ariburnu, , ,"
Romance            ",(1962)
Bir haydut sevdim,Ahmet Danyal Topatan, , ,"
Romance            ",(1962)
Bir ask günahi,Nisan Hançer, , ,"
Drama, Romance            ",(1962)
Belki bir sabah geleceksin,Türker Inanoglu, , ,"
Drama, Romance            ",(1962)
Ati alan Üsküdar'i geçti,Hicri Akbasli, , ,"
Romance            ",(1962)
Aska karsi gelinmez,Hulki Saner, , ,"
Romance            ",(1962)
Ask orada basladi,Semih Evin, , ,"
Romance            ",(1962)
Ask güzeldir,Sirri Gültekin, , ,"
Romance            ",(1962)
Ask bekliyor,Ümit Utku, , ,"
Drama, Romance            ",(1962)
Üzümcü kizin kaderi,Kemal Kan, , ,"
Drama, Romance            ",(1961)
Ümitsiz bekleyis,Ülkü Erakalin, , ,"
Drama, Romance            ",(1961)
Yedi günlük ask,Suphi Kaner, , ,"
Drama, Romance            ",(1962)
Yavru kus,Hulki Saner, , ,"
Romance            ",(1961)
Vahsi kedi,Muzaffer Tema, , ,"
Drama, Romance            ",(1962)
Unutamadigim kadin,Ülkü Erakalin, , ,"
Romance            ",(1961)
Suçlu asiklar,Arsevir Alyanak, , ,"
Drama, Romance            ",(1961)
Sonbahar yapraklari,Nejat Saydam, , ,"
Drama, Romance            ",(1962)
Sokaktan gelen kadin,Arsevir Alyanak, , ,"
Drama, Romance            ",(1961)
Seytanin kilici,Nejat Saydam, , ,"
Adventure, Romance            ",(1962)
Sevdali efe,Nuri Akinci, , ,"
Adventure, Drama, Romance            ",(1961)
Mor sevda,Hüseyin Peyda, , ,"
Romance            ",(1961)
Minnos,Sirri Gültekin, , ,"
Romance            ",(1961)
Kezban,Arsevir Alyanak, , ,"
Drama, Romance            ",(1961)
Kardes ugruna,Sami Ayanoglu, , ,"
Drama, Romance            ",(1961)
Kalp yarasi,Türker Inanoglu, , ,"
Drama, Romance            ",(1961)
Istanbul'da ask baskadir,Süreyya Duru, , ,"
Adventure, Romance            ",(1961)
Iki ask arasinda,Osman F. Seden, , ,"
Drama, Romance            ",(1961)
Hak yerini bulur,Suayip Senman, , ,"
Drama, Romance            ",(1961)
Gönlüm yarali,Muharrem Gürses, , ,"
Drama, Romance            ",(1961)
Dügün alayi,Hulki Saner, , ,"
Romance            ",(1961)
Derbeder,Abdurrahman Palay, , ,"
Drama, Romance            ",(1961)
Çilgin ask,Muharrem Gürses, , ,"
Drama, Romance            ",(1961)
Cambaz kizin aski,Türker Inanoglu, , ,"
Drama, Romance            ",(1961)
Bos yuva,Memduh Ün, , ,"
Drama, Romance            ",(1961)
Ben masumum,Ümit Utku, , ,"
Drama, Romance            ",(1961)
Baharin gülleri açti,Muharrem Gürses, , ,"
Romance            ",(1961)
Ayri dünya,Ümit Utku, , ,"
Romance            ",(1962)
Avare soför,Sirri Gültekin, , ,"
Romance            ",(1961)
Ates bacayi sardi,Baki Çallioglu, , ,"
Romance            ",(1961)
Aska dönüs,Kemal Kan, , ,"
Romance            ",(1961)
Aci zeytin,Nisan Hançer, , ,"
Drama, Romance            ",(1961)
Aci tesadüf,Kemal Kan, , ,"
Drama, Romance            ",(1961)
Üç çapkin gelin,Süha Dogan, , ,"
Romance            ",(1961)
Siginti,Hicri Akbasli, , ,"
Drama, Romance            ",(1960)
Sensiz yillar,Aram Gülyüz, , ,"
Drama, Romance            ",(1961)
Senden ayri yasayamam,Türker Inanoglu, , ,"
Drama, Romance            ",(1960)
Nilüfer orman çiçegi,Hulki Saner, , ,"
Adventure, Romance            ",(1960)
Meryem,Baki Çallioglu, , ,"
Drama, Romance            ",(1960)
Mecnun,Hicri Akbasli, , ,"
Drama, Romance            ",(1960)
Kirik kalpler,Burhan Bolan, , ,"
Drama, Romance            ",(1960)
Kanli sevda,Ertem Göreç, , ,"
Drama, Romance            ",(1960)
Esmerim kiyma bana,Ümit Utku, , ,"
Romance            ",(1960)
Kaderime aglarim,Nisan Hançer, , ,"
Drama, Romance            ",(1960)
Ilk ask,Hulki Saner, , ,"
Drama, Romance            ",(1960)
Fakir sarkici,Hicri Akbasli, , ,"
Romance            ",(1960)
Divane,Baki Çallioglu, , ,"
Drama, Romance            ",(1960)
Dertli çoban,Kemal Kan, , ,"
Drama, Romance            ",(1960)
Çömlekçinin kizi,Kemal Kan, , ,"
Romance            ",(1961)
Devlerin öfkesi,Nevzat Pesen, , ,"
Drama, Romance            ",(1960)
Bir yavrunun gözyaslari,Seyfi Havaeri, , ,"
Romance            ",(1960)
Unutulmayan ask,Suayip Senman, , ,"
Drama, Romance            ",(1959)
Sonbahar,Nisan Hançer, , ,"
Drama, Romance            ",(1959)
Kader degismez,Cahit Günal, , ,"
Drama, Romance            ",(1959)
Hayatim sana feda,Orhan Elmas, , ,"
Drama, Romance            ",(1959)
Kaderim böyle imis,Nejat Saydam, , ,"
Drama, Romance            ",(1959)
Garipler sokagi,Sirri Gültekin, , ,"
Romance            ",(1960)
Çakir Eminem,Nuri Akinci, , ,"
Romance            ",(1959)
Binnaz,Mümtaz Yener, , ,"
Drama, Romance            ",(1959)
Yasamak haram oldu,Çetin Karamanbey, , ,"
Drama, Romance            ",(1968)
Yaratilan kadin,Aram Gülyüz, , ,"
Romance            ",(1968)
Yaniklar köyü,Ümit Utku, , ,"
Drama, Romance            ",(1958)
Tilki Leman,Nejat Saydam, , ,"
Romance            ",(1958)
Son saadet,Nejat Saydam, , ,"
Drama, Romance            ",(1958)
Son nefes,Sirri Gültekin, , ,"
Drama, Romance            ",(1958)
Sevmek günah mi?,Hulki Saner, , ,"
Romance            ",(1959)
Rüzgar gibi geçti,Suat Yusuf, , ,"
Drama, Romance            ",(1968)
O günden sonra,Ihsan Sedat, , ,"
Drama, Romance            ",(1958)
Murada erecegiz,Memduh Ün, , ,"
Drama, Romance            ",(1958)
Benzincinin aski,Hulki Saner, , ,"
Romance            ",(1959)
Balikçinin kizi Gülnaz,Muharrem Gürses, , ,"
Drama, Romance            ",(1959)
Askin acilari,Hüseyin Kasif, , ,"
Drama, Romance            ",(1959)
Ask rüyasi,Hulki Saner, , ,"
Romance            ",(1959)
Allah büyüktür,Suphi Kaner, , ,"
Romance            ",(1959)
Çingene güzeli,Oksal Pekmezoglu, , ,"
Romance            ",(1968)
Mezarim mermerden olsun,Çetin Karamanbey, , ,"
Drama, Romance            ",(1968)
Leylaklar altinda,Ümit Utku, , ,"
Drama, Romance            ",(1968)
Kumpanya,Atif Yilmaz, , ,"
Drama, Romance            ",(1958)
Kir çiçegi Zeynep,Nejat Saydam, , ,"
Romance            ",(1958)
Kelepçe,Sirri Gültekin, , ,"
Adventure, Crime, Romance            ",(1958)
Kapicinin kizi,Nuri Akinci, , ,"
Romance            ",(1958)
Gelincik tarlasi,Mehmet Aslan, , ,"
Drama, Romance            ",(1968)
Esrarli kadin,Nuri Akinci, , ,"
Drama, Romance            ",(1959)
Elveda,Tekin Akpolat, , ,"
Drama, Romance            ",(1958)
Dikenli çit,Hicri Akbasli, , ,"
Drama, Romance            ",(1958)
Daha çekecek miyim,Seyfi Havaeri, , ,"
Drama, Romance            ",(1958)
Daglari bekleyen kiz,Süreyya Duru, , ,"
Drama, Romance            ",(1968)
Civan Ali,Semih Evin, , ,"
Drama, Romance            ",(1958)
Cesur yabanci,Yücel Hekimoglu, , ,"
Drama, Romance            ",(1968)
Azize,Kemal Kan, , ,"
Drama, Romance            ",(1968)
Atli karinca dönüyor,Sirri Gültekin, , ,"
Romance            ",(1968)
Asklarin en güzeli,Melih Gülgen, , ,"
Drama, Romance            ",(1968)
Affet beni allahim,Yavuz Figenli, , ,"
Drama, Romance            ",(1968)
Aci yillar,Ülkü Erakalin, , ,"
Drama, Romance            ",(1968)
Aci inanç,Ümit Utku, , ,"
Drama, Romance            ",(1968)
Öksüz Ayse,Semih Evin, , ,"
Drama, Romance            ",(1957)
Çoban kizi,Memduh Ün, , ,"
Drama, Romance            ",(1958)
Karli dagdaki ask,Tekin Akpolat, , ,"
Drama, Romance            ",(1957)
Kanli çevre,Cahit Günal, , ,"
Romance            ",(1957)
Ham meyva,Nisan Hançer, , ,"
Drama, Romance            ",(1957)
Bir kadin ugruna,Tekin Akpolat, , ,"
Drama, Romance            ",(1958)
Bilinmeyen ask,Sinasi Özonuk, , ,"
Romance            ",(1958)
Aci yol,Orhan Elmas, , ,"
Drama, Romance            ",(1958)
Yanik Kezban,Muharrem Gürses, , ,"
Drama, Romance            ",(1957)
Uçurum,Sirri Gültekin, , ,"
Drama, Romance            ",(1958)
Kurt Mustafa,Abdurrahman Palay, , ,"
Drama, Romance            ",(1957)
Kamelyali kadin,Sakir Sirmali, , ,"
Drama, Romance            ",(1957)
Gelin aysem,Süha Dogan, , ,"
Romance            ",(1957)
Beraber ölelim,Osman F. Seden, , ,"
Drama, Romance            ",(1958)
Ayse'nin çilesi,Memduh Ün, , ,"
Drama, Romance            ",(1958)
Ayrilik,Sirri Gültekin, , ,"
Drama, Romance            ",(1959)
Asik Garip,Nuri Akinci, , ,"
Romance            ",(1958)
Alli yemeni,Sirri Gültekin, , ,"
Drama, Romance            ",(1958)
Allah korkusu,Muharrem Gürses, , ,"
Drama, Romance            ",(1958)
Aglarsa anam aglar,Hicri Akbasli, , ,"
Drama, Romance            ",(1958)
Aci sevda,Seyfi Havaeri, , ,"
Drama, Romance            ",(1958)
Kara bahtim,Arsevir Alyanak, , ,"
Drama, Romance            ",(1957)
Çoban aski,Nuri Akinci, , ,"
Drama, Romance            ",(1957)
Dertli gelin Sirvan,Muharrem Gürses, , ,"
Drama, Romance            ",(1957)
Ceylan Emine,Muharrem Gürses, , ,"
Drama, Romance            ",(1957)
Anasi gibi,Muzaffer Aslan, , ,"
Drama, Romance            ",(1957)
Alli gelin,Muharrem Gürses, , ,"
Drama, Romance            ",(1957)
Aglayan kaya,Hicri Akbasli, , ,"
Drama, Romance            ",(1957)
Aglayan gelin,Orhan Elmas, , ,"
Drama, Romance            ",(1957)
Öldürdügüm sevgili,Muharrem Gürses, , ,"
Drama, Romance            ",(1956)
Sönen yildiz,Osman F. Seden, , ,"
Drama, Romance            ",(1956)
Sönen gözler,Semih Evin, , ,"
Drama, Romance            ",(1955)
Sevda sahilleri,Seyfi Havaeri, , ,"
Romance            ",(1956)
Sazli damin kahpesi,Muharrem Gürses, , ,"
Drama, Romance            ",(1956)
Günah köprüsü,Muharrem Gürses, , ,"
Drama, Romance            ",(1956)
Disi yilan,Orhan Elmas, , ,"
Drama, Romance            ",(1956)
Ask kurbanlari,Aziz Özer, , ,"
Drama, Romance            ",(1956)
Kara sevda,Seyfi Havaeri, , ,"
Drama, Romance            ",(1956)
Ask ve ölüm,Orhan Elmas, , ,"
Drama, Romance            ",(1955)
Çilgin bakire,Seyfi Havaeri, , ,"
Fantasy, Romance            ",(1955)
Tus,Sadan Kamil, , ,"
Drama, Romance            ",(1955)
Seyh Ahmet'in gözdesi,Çetin Karamanbey, , ,"
Drama, Romance            ",(1955)
Kanli pinar,Çetin Karamanbey, , ,"
Drama, Romance            ",(1955)
Ezo Gelin,Orhan Elmas, , ,"
Drama, Romance            ",(1955)
Düsman asiklar,Mehmet Muhtar, , ,"
Drama, Romance            ",(1955)
Leylaklar altinda,Suavi Tedü, , ,"
Drama, Romance            ",(1954)
Yaban kiz,Arsevir Alyanak, , ,"
Romance            ",(1954)
Son sarki,Sirri Gültekin, , ,"
Drama, Romance            ",(1954)
Curcuna,Muharrem Gürses, , ,"
Comedy, Romance            ",(1955)
Basmaci güzeli,Ihsan Sedat, , ,"
Romance            ",(1955)
Garibin aski,Tekin Akpolat, , ,"
Drama, Romance            ",(1954)
Bir soförün hayati,Muharrem Gürses, , ,"
Drama, Romance            ",(1954)
Bar kizi,Nedim Otyam, , ,"
Drama, Romance            ",(1954)
Ask abidesi,Ömer Faruk, , ,"
Romance            ",(1954)
Yanik Ömer,Muharrem Gürses, , ,"
Drama, Romance            ",(1952)
Saban çingeneler arasinda,Semih Evin, , ,"
Comedy, Romance            ",(1952)
Köroglu-Türkan Sultan,Faruk Kenç, , ,"
Drama, Romance            ",(1953)
Kezban,Hicri Akbasli, , ,"
Drama, Romance            ",(1953)
Gizli yara,Sami Ayanoglu, , ,"
Drama, Romance            ",(1953)
Bu nasil ask,Hüseyin Peyda, , ,"
Drama, Romance            ",(1953)
Son gece,Sami Ayanoglu, , ,"
Drama, Romance, War            ",(1952)
Kara Efe,Muharrem Gürses, , ,"
Drama, Romance            ",(1952)
Kanli çiftlik,Faruk Kenç, , ,"
Drama, Romance            ",(1953)
Seni unutamadim,Çetin Karamanbey, , ,"
Drama, Romance            ",(1951)
Safak sökecek,Ihsan Tomaç, , ,"
Drama, Romance            ",(1951)
Hayat acilari,Arsevir Alyanak, , ,"
Drama, Romance            ",(1951)
Bu kiz böyle düstü,Çetin Karamanbey, , ,"
Drama, Romance            ",(1952)
Bergama sevdalari,Hayri Esen, , ,"
Drama, Romance            ",(1952)
Ölünceye kadar seninim,Kani Kipçak, , ,"
Drama, Romance            ",(1949)
Ölüm deresi,Selahattin Mogol, , ,"
Drama, Romance            ",(1956)
Yalan,Çetin Karamanbey, , ,"
Drama, Romance            ",(1949)
Mahsere kadar,Selahattin Burçkin, , ,"
Drama, Romance            ",(1957)
Karadeniz postasi,Mümtaz Ener, , ,"
Drama, Romance            ",(1949)
Birakin yasayalim,Kadri Ögelman, , ,"
Drama, Romance            ",(1956)
Balikçi kiz,Temel Gürsu, , ,"
Drama, Romance            ",(1972)
Gemileri yakmak,Avni Kütükoglu, , ,"
Drama, Romance            ",(1988)
Dinmeyen sizi,Sadan Kamil, , ,"
Drama, Romance            ",(1949)
Silik çehreler,Çetin Karamanbey, , ,"
Drama, Romance            ",(1948)
Kanli taslar,Turgut Demirag, , ,"
Comedy, Romance            ",(1948)
Ayse'nin duasi,Vedat Örfi Bengü, , ,"
Drama, Romance            ",(1949)
Türkün aski baskadir,Yavuz Figenli, , ,"
Romance            ",(1966)
Nazli,Ural Ozon, , ,"
Drama, Romance            ",(1957)
Kanli dösek,Baha Gelenbevi, , ,"
Drama, Romance            ",(1949)
Efe aski,Sadan Kamil, , ,"
Adventure, Drama, Romance            ",(1948)
Delicesine,Alev Akakar, , ,"
Drama, Romance            ",(1975)
Talihsiz Meryem,Aykut Düz, , ,"
Drama, Romance            ",(1968)
Seven ne yapmaz,Sadan Kamil, , ,"
Drama, Romance            ",(1947)
Ecel köprüsü,Selahattin Burçkin, , ,"
Drama, Romance            ",(1954)
Büyük itiraf,Refik Kemal Arduman, , ,"
Drama, Romance            ",(1947)
Batik asklar müzesi,Adnan Azar, , ,"
Drama, Romance            ",(1994)
Bagda gül,Vedat Örfi Bengü, , ,"
Romance            ",(1947)
Hürriyet apartmani,Talat Artemel, , ,"
Drama, Romance            ",(1944)
Hasret,Faruk Kenç, , ,"
Drama, Romance            ",(1944)
Harman sonu,Hadi Hün, , ,"
Comedy, Musical, Romance            ",(1946)
Kara sevdali yarim,T. Fikret Uçak, , ,"
Drama, Romance            ",(1959)
Bir katil sevdim,Ülkü Erakalin, , ,"
Drama, Romance            ",(1967)
Yasak ask,Halit Refig, , ,"
Drama, Romance            ",(1961)
Bekardir ne yapsa yeridir,Naki Yurter, , ,"
Comedy, Romance            ",(1975)
Kismetin en güzeli,Memduh Ün, , ,"
Romance            ",(1962)
Seni kaybedersem,Atif Yilmaz, , ,"
Drama, Romance            ",(1961)
Ana kucagi,Lütfi Akad, , ,"
Romance            ",(1959)
Garipler sokagi,Abdurrahman Palay, , ,"
Drama, Romance            ",(1967)
Kara yazim,Seyfi Havaeri, , ,"
Drama, Romance            ",(1968)
Sark yildizi,Asaf Tengiz, , ,"
Drama, Romance            ",(1967)
Aci türkü,Abdurrahman Palay, , ,"
Drama, Romance            ",(1967)
Papatya,Mümtaz Yener, , ,"
Drama, Romance            ",(1956)
Ilk ve son,Atif Yilmaz, , ,"
Drama, Romance            ",(1955)
I oraia tou Peran,Vedat Örfi Bengü, , ,"
Drama, Romance            ",(1953)
