Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Sevgili bebeklerim,Oksal Pekmezoglu, , ,"
Comedy, Romance            ",(1987)
Bu Balik Baska Balik,Nuri Akinci, , ,"
Comedy            ",(1975)
Mahallede senlik var,Nazmi Özer, , ,"
Adventure, Comedy            ",(1976)
Karimi gördünüz mü?,Oksal Pekmezoglu, , ,"
Comedy            ",(1984)
Sen Neymissin Be Abi...,Aram Gülyüz, , ,"
Adventure, Comedy            ",(1986)
Minnos,Aram Gülyüz, , ,"
Comedy            ",(1979)
Babamiz egleniyor,Mehmet Bozkus, , ,"
Comedy            ",(1987)
Aptal asik,Yücel Uçanoglu, , ,"
Comedy, Romance            ",(1988)
Binlik Nail,Aram Gülyüz, , ,"
Comedy            ",(1979)
Ögren de Gel,Aram Gülyüz, , ,"
Comedy            ",(1979)
Bu Gece Bende Kal,Aram Gülyüz, , ,"
Comedy            ",(1979)
Sona Kalan Dona Kalir,Aram Gülyüz, , ,"
Comedy            ",(1979)
Oooh Oh,Aram Gülyüz, , ,"
Comedy            ",(1979)
Kendin Pisir Kendin Ye,Aram Gülyüz, , ,"
Comedy            ",(1978)
Çulsuz,Sirri Gültekin, , ,"
Adventure, Comedy            ",(1990)
Serefsiz Seref,Aram Gülyüz, , ,"
Comedy            ",(1979)
Bes Dakikada Besiktas,Aram Gülyüz, , ,"
Adventure, Comedy            ",(1976)
Hoppala,Aram Gülyüz, , ,"
Comedy            ",(1975)
Hababam Git Hababam Gel,Aram Gülyüz, , ,"
Comedy            ",(1975)
Imparator,Aram Gülyüz, , ,"
Comedy            ",(1974)
Büyük Samata,Aram Gülyüz, , ,"
Adventure, Comedy            ",(1974)
O - Land,Emir Orhan Kilic, , ,"
Comedy, Fantasy            ",(2014)
Seytanin ogullari,Cüneyt Arkin, , ,"
Adventure, Comedy            ",(1987)
Beklenmeyen misafir,Oguz Gözen, , ,"
Comedy            ",(1994)
Rumuz Sev Beni,Erdogan Tokatli, , ,"
Comedy, Romance            ",(1993)
Muhtesem Serseri,Muharrem Gürses, , ,"
Adventure, Comedy            ",(1986)
Tele Anahtar,Artun Yeres, , ,"
Comedy            ",(1994)
Yazik Oldu Ali'ye,Hüseyin Peyda, , ,"
Comedy            ",(1973)
Söhret Budalasi,Bilge Olgaç, , ,"
Comedy            ",(1975)
Adi Insan,Eris Akman, , ,"
Comedy, Drama            ",
The Search Engine,Atalay Tasdiken, , ,"
Comedy, Drama            ",
Seh Delbakhteh,Ertem Göreç, , ,"
Comedy            ",(1977)
Untitled Gokhanshow Reboot,Gökhan Tiryaki, , ,"
Action, Comedy            ",
Yetis abi,Kayra Duru, , ,"
Comedy            ",
Deniz Kum Gunes ve Ask,Omer Sarikaya, , ,"
Adventure, Comedy, Romance            ",
Bizim Batman,Omer Sarikaya, , ,"
Action, Comedy, Mystery            ",
Tatli ve güzel: Istanbul geceleri,Yilmaz Atadeniz, , ,"
Comedy            ",(1979)
Kahraman hamamci,Alev Akakar, , ,"
Comedy            ",(1987)
Sefer seferde,Çetin Inanç, , ,"
Adventure, Comedy            ",(1975)
Haydar,Günay Kosova, , ,"
Comedy            ",(1979)
Elmanin alina bak,Naki Yurter, , ,"
Comedy            ",(1976)
Kadinlar hamami,Ülkü Erakalin, , ,"
Comedy            ",(1978)
Sasirtma beni,Aram Gülyüz, , ,"
Comedy            ",(1979)
Hatali Yazilim,Deneme, , ,"
Comedy            ",
Para Para Para,Omer Sarikaya, , ,"
Comedy            ",(2015)
Enough Gari,Harun Özakinci, , ,"
Adventure, Comedy            ",
Ay isigi operasyonu: 00_yedibuçuk,Müjdat Saylav, , ,"
Adventure, Comedy            ",(1986)
Yasamini Seç,Furkan Kopuz, , ,"
Comedy, Crime, Drama            ",
Grapes of Hope, , , ,"
Comedy, Drama            ",(2013)
Kadinin sarisi,Çetin Inanç, , ,"
Comedy            ",(1976)
Sosyete, , , ,"
Comedy            ",
The Maltese Bulldog,Austin Kase, , ,"
Action, Adventure, Comedy            ",(2010)
Dolandirici asiklar,Safa Önal, , ,"
Comedy, Romance            ",(1976)
Civanim,Arzu Okay, , ,"
Comedy            ",(1974)
Kis bekari,Recep Filiz, , ,"
Comedy            ",(1978)
Muz Sever Misiniz?,Oksal Pekmezoglu, , ,"
Comedy            ",(1975)
Olmaz Boyle Sey,Oksal Pekmezoglu, , ,"
Comedy            ",(1975)
Ates parçasi,Yilmaz Atadeniz, , ,"
Comedy            ",(1977)
Leylâ Neclâ Mücella,Aram Gülyüz, , ,"
Comedy            ",(1979)
Anasinin kizi,Yücel Uçanoglu, , ,"
Adventure, Comedy            ",(1975)
Tavsan kizlar,Oksal Pekmezoglu, , ,"
Comedy            ",(1976)
Seftali,Nuri Akinci, , ,"
Adventure, Comedy            ",(1975)
Üç yaman bakire,Oksal Pekmezoglu, , ,"
Comedy            ",(1975)
Tokmak Nuri,Aykut Düz, , ,"
Comedy            ",(1975)
Bitirim,Mümtaz Alpaslan, , ,"
Action, Comedy            ",(1972)
Bir Baltaya Sap Olamadim,Yunus Yilmaz, , ,"
Comedy            ",(1972)
Köfte Ekmek Az Piyaz,Ülkü Erakalin, , ,"
Comedy            ",(1978)
Bizim Fistiklar,Ülkü Erakalin, , ,"
Comedy            ",(1979)
Yesilçam Sokagi,Ülkü Erakalin, , ,"
Comedy            ",(1977)
Çalkala Yavrum Çalkala,Ülkü Erakalin, , ,"
Comedy            ",(1975)
Vur Davula Tokmagi,Ülkü Erakalin, , ,"
Comedy            ",(II) (1975)
Borusunu öttüren,Ahmet Ündag, , ,"
Comedy            ",(1985)
Yolsuzlar,Çetin Inanç, , ,"
Adventure, Comedy            ",(1974)
Sar Basa,Alan Berk, , ,"
Comedy            ",(2019)
Zavalli,Ilyas Salman, , ,"
Comedy, Drama            ",(1990)
Hababam Sinifi Kibris'ta: Yaz Oyunlari, , , ,"
Comedy            ",(2020)
Çilgin berber,Aydemir Akbas, , ,"
Comedy            ",(1990)
Naciye,Vural Pakel, , ,"
Comedy            ",(1976)
Baba Parasi,Selçuk Aydemir, , ,"
Comedy            ",(2019)
Cilgin Kolej,Deniz Denizciler, , ,"
Comedy            ",(2017)
Nasipse Olur,Selahattin Sancakli, , ,"
Comedy, Romance            ",(2019)
Hayat Nedir?,Turgut Eryilmaz, , ,"
Action, Adventure, Comedy            ",(2019)
Karakomik Filmler Emanet,Cem Yilmaz, , ,"
Comedy            ",(2020)
Bize Müsaade,Giray Altinok, , ,"
Comedy            ",(2019)
Hayalimdeki Köy,Cüneyt Faruk Arkin, , ,"
Comedy            ",(2019)
Bahtsiz Bedri,Fatih Mehmet Karakus, , ,"
Comedy            ",(2019)
Konusan Hayvanlar,Mustafa Kotan, , ,"
Comedy, Family            ",(2019)
Paris'in Sirri,Baris Denge, , ,"
Comedy            ",(2019)
Deli Isi,Bülent Terzioglu, , ,"
Comedy            ",(2019)
Gariban Sakir,Nejat Okçugil, , ,"
Comedy            ",(1975)
Yeter be,Yunus Yilmaz, , ,"
Comedy            ",(1985)
Felekten bir gün,Haldun Dormen, , ,"
Comedy, Drama            ",(1987)
Nasrettin Hoca: Ya tutarsa,Esat Sekeroglu, , ,"
Comedy            ",(1999)
Bizim semtin çocuklari,Hakan Gürtop, , ,"
Comedy, Drama            ",
Hasbihal,Elife Özker, , ,"
Comedy            ",(2019)
Ah bu ne dünya,Taner Oguz, , ,"
Comedy            ",(1978)
Ah bu kadinlar,Cavit Yürüklü, , ,"
Comedy            ",(1986)
Ferdane,Murat Onbul, , ,"
Comedy            ",
Elmayi Kim Isirdi,Ertem Göreç, , ,"
Comedy            ",(1986)
Süper Baba,Sirri Gültekin, , ,"
Adventure, Comedy            ",(1988)
Witch Trilogy 18+,Ceylan Özgün Özçelik, , ,"
Comedy, Fantasy, Mystery            ",
Sifir: Etkisiz Eleman,Onur Aldogan, , ,"
Comedy            ",(2019)
Ah bu kadinlar,Ülkü Erakalin, , ,"
Adventure, Comedy            ",(1975)
Senlik var,Adem Ayral, , ,"
Comedy            ",(1994)
Esek sakasi,Ümit Efekan, , ,"
Comedy            ",(1980)
Akilli deliler,Oksal Pekmezoglu, , ,"
Comedy            ",(1980)
Çamur sevket,Yavuz Figenli, , ,"
Comedy, Crime            ",(1972)
Donkisot sahte sövalye,Semih Evin, , ,"
Comedy            ",(1971)
Ibis: Newyork canavari,Osman F. Seden, , ,"
Comedy            ",(1971)
Ali ile Veli,Semih Evin, , ,"
Comedy            ",(1970)
Berdus kiz,Sirri Gültekin, , ,"
Comedy, Drama, Romance            ",(1970)
Adanali kardesler,Melih Gülgen, , ,"
Comedy            ",(1972)
Tatli günler,Aram Gülyüz, , ,"
Comedy            ",(1969)
Sahane intikam,Sirri Gültekin, , ,"
Comedy, Romance            ",(1969)
Ne de olsa çocuk,Eris Akman, , ,"
Comedy            ",(2003)
Mini etekli kizlar,Nuri Akinci, , ,"
Comedy, Romance            ",(1969)
Esmerin tadi sarisinin adi,Orhan Elmas, , ,"
Comedy, Romance            ",(1969)
Turist Zehra,Kayahan Arikan, , ,"
Comedy            ",(1967)
Garibaniz abiler,Bilge Olgaç, , ,"
Adventure, Comedy            ",(1967)
Ah bu kadinlar,Kemal Inci, , ,"
Comedy            ",(1967)
Üsküdar'dan Topkapi'ya,Aram Gülyüz, , ,"
Comedy            ",(1966)
Oduncunun çocuklari,Nuran Sener, , ,"
Comedy, Fantasy            ",(1966)
Kadin avcilari,Turgut Demirag, , ,"
Comedy            ",(1966)
Bes findikçi gelin,Hulki Saner, , ,"
Comedy, Romance            ",(1966)
Yalancinin mumu,Sirri Gültekin, , ,"
Comedy            ",(1965)
Singirdak Melahat,Aram Gülyüz, , ,"
Comedy            ",(1965)
Senol Birol gool,Nejat Saydam, , ,"
Adventure, Comedy            ",(1965)
Piskin delikanli,Cevat Okçugil, , ,"
Comedy            ",(1965)
Nasreddin Hoca,Yavuz Yalinkiliç, , ,"
Comedy            ",(1965)
Lafini balla kestim,Aram Gülyüz, , ,"
Comedy            ",(1965)
Dünkü çocuk,Semih Evin, , ,"
Comedy, Romance            ",(1965)
Dört deli bir aptal,Sami Ayanoglu, , ,"
Comedy            ",(1965)
Biz de vatandasiz,Cevat Okçugil, , ,"
Adventure, Comedy            ",(1965)
Beles Osman,Kemal Inci, , ,"
Comedy            ",(1965)
Bekri Mustafa,Süha Dogan, , ,"
Comedy            ",(1965)
65 Hüsnü,Aram Gülyüz, , ,"
Comedy            ",(1965)
Var mi bana yan bakan,Sirri Gültekin, , ,"
Comedy            ",(1964)
Fabrikanin gülü,Ümit Utku, , ,"
Comedy, Drama, Romance            ",(1964)
"Esmerin tadi, sarisinin adi",Semih Evin, , ,"
Comedy            ",(1964)
Çapkinim hovardayim,Semih Evin, , ,"
Comedy            ",(1964)
Ayvaz kasap,Özkan Subutay, , ,"
Comedy            ",(1964)
Ana beni eversene,Muharrem Gürses, , ,"
Comedy            ",(1964)
Temem bilakis,Aram Gülyüz, , ,"
Adventure, Comedy            ",(1963)
Katir tirnagi,Semih Evin, , ,"
Comedy            ",(1963)
Erkek Fatma evleniyor,Abdurrahman Palay, , ,"
Comedy            ",(1963)
Zorla evlendik,Arsevir Alyanak, , ,"
Comedy, Romance            ",(1963)
Soförün aski,Ülkü Erakalin, , ,"
Comedy, Romance            ",(1962)
Seytan bunun neresinde,Sirri Gültekin, , ,"
Comedy            ",(1962)
Seyh Ahmedin torunu,Nuri Ergün, , ,"
Comedy            ",(1962)
Sevimli serseri,Muharrem Gürses, , ,"
Comedy, Romance            ",(1962)
Saka yapma,Sinasi Özonuk, , ,"
Comedy            ",(1962)
Nesemizi bulalim,Nuri Ergün, , ,"
Comedy, Romance            ",(1962)
Kiyma bana güzelim,Mehmet Dinler, , ,"
Comedy            ",(1962)
Iki çalgicinin seyahati,Süreyya Duru, , ,"
Adventure, Comedy            ",(1963)
Dilberler yuvasi,Arsevir Alyanak, , ,"
Comedy            ",(1962)
Damat beyefendi,Sirri Gültekin, , ,"
Comedy            ",(1962)
Cafer çocuk hirsizi,Hulki Saner, , ,"
Comedy            ",(1962)
Toto Ali milyoner,Semih Evin, , ,"
Comedy            ",(1961)
Sahte prens,Orhan Ates, , ,"
Comedy            ",(1961)
Ve Allah aptallari yaratti,Muharrem Gürses, , ,"
Comedy            ",(1960)
Memis Haydutlar Arasinda,Nuri Akinci, , ,"
Adventure, Comedy            ",(1958)
Yalancinin mumu,Semih Evin, , ,"
Comedy            ",(1956)
Kadifeden kesesi,Semih Evin, , ,"
Comedy            ",(1956)
Saban-Karamanin koyunu,Semih Evin, , ,"
Comedy            ",(1954)
Dalavereciler Krali,Nuri Akinci, , ,"
Adventure, Comedy            ",(1955)
Lokum Sultan,Renan Fosforoglu, , ,"
Comedy            ",(1955)
Nasreddin Hoca,Talat Artemel, , ,"
Comedy            ",(1954)
Kanli Nigar,Settar Körmükçü, , ,"
Comedy            ",(1955)
Sarlo Istanbul'da,Muharrem Gürses, , ,"
Comedy            ",(1954)
Curcuna,Muharrem Gürses, , ,"
Comedy, Romance            ",(1955)
Yagma Hasanin böregi,Semih Evin, , ,"
Comedy            ",(1953)
Üç baba torik,Arsevir Alyanak, , ,"
Comedy, Fantasy            ",(1954)
Dümbüllü Tarzan,Muharrem Gürses, , ,"
Adventure, Comedy            ",(1954)
Canli karagöz,Muharrem Gürses, , ,"
Comedy            ",(1954)
Bayram gecesi,Esat Özgül, , ,"
Comedy            ",(1954)
Çeto salak milyoner,Orhan Erçin, , ,"
Comedy            ",(1953)
Zoraki kahraman,Semih Evin, , ,"
Comedy, Musical            ",(1952)
Yildizlar revüsü,Zeki Alpan, , ,"
Adventure, Comedy            ",(1952)
Vur patlasin çal oynasin,Esat Özgül, , ,"
Comedy            ",(1952)
Süt kuzulari,Renan Fosforoglu, , ,"
Adventure, Comedy            ",(1952)
Saban çingeneler arasinda,Semih Evin, , ,"
Comedy, Romance            ",(1952)
Hosgör bosver aldirma,Zeki Alpan, , ,"
Comedy            ",(1953)
Eglence bülbülleri,Seyfi Havaeri, , ,"
Comedy            ",(1953)
Memis ile Ibis anaforcular krali,Çetin Karamanbey, , ,"
Comedy            ",(1952)
Kan kardesler,Vahi Öz, , ,"
Comedy, Drama            ",(1952)
Istanbul yildizlari,Orhan Atadeniz, , ,"
Comedy            ",(1952)
Dümbüllü sporcu,Seyfi Havaeri, , ,"
Comedy            ",(1952)
Incili Çavus,Semih Evin, , ,"
Musical, Comedy            ",(1951)
Harman sonu dönüsü,Vedat Örfi Bengü, , ,"
Comedy            ",(1950)
Evvel zaman içinde,Turgut Demirag, , ,"
Animation, Comedy            ",(1951)
Ali ile Veli,Orhan Atadeniz, , ,"
Adventure, Comedy            ",(1951)
Aydedeye gidiyoruz,Nuran Sener, , ,"
Adventure, Comedy            ",(1964)
Kanli taslar,Turgut Demirag, , ,"
Comedy, Romance            ",(1948)
Dümbüllü macera pesinde,Sadan Kamil, , ,"
Comedy            ",(1948)
Kilibiklar,Vedat Örfi Bengü, , ,"
Musical, Comedy            ",(1947)
Kerim 'in çilesi,Ferdi Tayfur, , ,"
Comedy            ",(1947)
Harman sonu,Hadi Hün, , ,"
Comedy, Musical, Romance            ",(1946)
Nasreddin Hoca dügünde,Muhsin Ertugrul, , ,"
Comedy            ",(1940)
Milyon avcilari,Muhsin Ertugrul, , ,"
Musical, Comedy            ",(1934)
Kivircik pasa,Faruk Kenç, , ,"
Comedy            ",(1941)
Duvaksiz gelin,Adolf Körner, , ,"
Comedy            ",(1942)
Öp babanin elini,Memduh Ün, , ,"
Comedy            ",(1955)
Karim beni aldatirsa,Muhsin Ertugrul, , ,"
Musical, Comedy            ",(1933)
Dügün gecesi,Nazim Hikmet, , ,"
Comedy            ",(1933)
Fahri Bey makarna tenceresinde,Ismet Fahri Gülünç, , ,"
Comedy            ",(1919)
Bekardir ne yapsa yeridir,Naki Yurter, , ,"
Comedy, Romance            ",(1975)
Sta kymata tou Vosporou,Ilias Paraskevas, , ,"
Comedy, Musical            ",(1934)
Demirel'e söylerim,Hulki Saner, , ,"
Comedy            ",(1967)
"Söz bir, Allah bir",Muhsin Ertugrul, , ,"
Musical, Comedy            ",(1933)
Akasya palas,Muhsin Ertugrul, , ,"
Comedy            ",(1940)
