Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Il mondo di Yor,Antonio Margheriti,4.4,2524,"
Action, Adventure, Fantasy            ",(1983)
Çiçero,Serdar Akar,6.6,2523,"
Action, Crime, Drama            ",(2019)
Kilibik,Ugur Inan,7.1,2506,"
Comedy, Drama            ",(1983)
Selam,Levent Demirkale,6.8,2494,"
Drama, Romance            ",(2013)
Davaci,Zeki Ökten,7.2,2490,"
Comedy, Drama            ",(1986)
Harem Suare,Ferzan Ozpetek,6.2,2485,"
Drama, History            ",(1999)
Tarzan Rifki,Natuk Baytan,6.6,2475,"
Comedy, Crime            ",(1986)
Çarikli Milyoner,Kartal Tibet,6.8,2466,"
Comedy, Drama, Romance            ",(1983)
Kanli Nigar,Memduh Ün,7.2,2463,"
Comedy, Drama            ",(1981)
Dar Alanda Kisa Paslasmalar,Serdar Akar,7.4,2455,"
Drama, Sport            ",(2000)
Kurtlar Vadisi: Vatan,Serdar Akar,4.5,2432,"
Action, Crime, Drama            ",(2017)
Itiraf,Zeki Demirkubuz,7.1,2429,"
Drama            ",(2002)
Kiskanmak,Zeki Demirkubuz,6.7,2423,"
Drama            ",(2009)
Tepenin Ardi,Emin Alper,7.3,2414,"
Drama, Mystery            ",(2012)
Sag Salim 2: Sil Bastan,Ersoy Güler,5.1,2393,"
Comedy            ",(2014)
Beyza'nin Kadinlari,Mustafa Altioklar,6.2,2376,"
Crime, Drama, Mystery            ",(2006)
Zenne Dancer,Caner Alper,7.2,2361,"
Biography, Drama, Romance            ",(2012)
Siccîn,Alper Mestçi,6.3,2356,"
Horror            ",(2014)
Saban Pabucu Yarim,Kartal Tibet,6.6,2344,"
Comedy            ",(1985)
Hadi Be Oglum,Bora Egemen,7.1,2342,"
Drama            ",(2018)
Gerzek Saban,Natuk Baytan,7.2,2342,"
Comedy            ",(1980)
O simdi asker,Mustafa Altioklar,4.8,2328,"
Comedy, Drama            ",(2003)
Iyi Aile Çocugu,Osman F. Seden,7.2,2311,"
Comedy            ",(1978)
Ya Sonra?,Özcan Deniz,5.2,2304,"
Comedy, Drama, Romance            ",(2011)
Kocan Kadar Konus: Dirilis,Kivanç Baruönü,5.9,2302,"
Comedy, Drama, Fantasy            ",(2016)
Fakat Müzeyyen Bu Derin Bir Tutku,Çigdem Vitrinel,6.6,2292,"
Drama, Romance            ",(2014)
Bizans oyunlari: Geym of Bizans,Gani Müjde,3.7,2282,"
Comedy            ",(2016)
Oh Olsun,Ertem Egilmez,7.3,2278,"
Comedy, Family, Romance            ",(1973)
Sabit Kanca,Alper Mestçi,3.5,2275,"
Comedy            ",(2013)
Azize: Bir Laleli Hikayesi,Kudret Sabanci,7.0,2270,"
Crime, Drama, Thriller            ",(1999)
Zaman Makinesi 1973,Aram Gülyüz,6.4,2265,"
Comedy, SciFi            ",(2014)
Talih Kusu,Kartal Tibet,7.1,2258,"
Comedy, Drama            ",(1989)
Gurbetçi Saban,Kartal Tibet,6.7,2254,"
Family, Comedy, Drama            ",(1985)
Filler ve Çimen,Dervis Zaim,7.1,2237,"
Drama, Thriller            ",(2000)
Yozgat Blues,Mahmut Fazil Coskun,6.8,2236,"
Comedy, Drama, Music            ",(2013)
Fasulye,Bora Tekay,7.2,2229,"
Comedy, Crime            ",(2000)
Yok Artik,Caner Özyurtlu,5.7,2211,"
Comedy            ",(2015)
Gise Memuru,Tolga Karaçelik,6.4,2208,"
Drama            ",(2010)
Tatli Dillim,Ertem Egilmez,7.3,2201,"
Comedy, Romance            ",(1972)
Son ders,Iraz Okumus,6.9,2194,"
Comedy, Drama            ",(2008)
Varyemez,Orhan Aksoy,6.7,2185,"
Comedy, Crime, Drama            ",(1991)
Olanlar Oldu,Hakan Algül,6.4,2183,"
Comedy            ",(2017)
Ne Olacak Simdi,Atif Yilmaz,7.6,2174,"
Comedy, Romance            ",(1979)
Niyazi Gül Dörtnala,Hakan Algül,4.5,2172,"
Action, Adventure, Comedy            ",(2015)
Le grand voyage,Ismaël Ferroukhi,7.2,2169,"
Drama, Romance            ",(2004)
En Büyük Saban,Kartal Tibet,6.8,2144,"
Comedy, Drama, Family            ",(1983)
Gölge Oyunu,Yavuz Turgul,7.9,2141,"
Drama, Fantasy            ",(1993)
D@bbe 2,Hasan Karacadag,3.6,2118,"
Horror            ",(2009)
Güz Sancisi,Tomris Giritlioglu,6.1,2117,"
Drama            ",(2009)
Köseyi Dönen Adam,Atif Yilmaz,7.1,2107,"
Comedy, Drama            ",(1978)
El-Cin,Hasan Karacadag,5.2,2104,"
Drama, Fantasy, Horror            ",(2013)
Düttürü Dünya,Zeki Ökten,7.4,2101,"
Drama            ",(1988)
Bekleme Odasi,Zeki Demirkubuz,6.5,2083,"
Drama            ",(2003)
Günah Keçisi,Cenk Ozakinci,5.7,2069,"
Action, Biography, Comedy            ",(2011)
Küçük Kiyamet,Durul Taylan,6.3,2052,"
Drama, Fantasy, Horror            ",(2006)
C Blok,Zeki Demirkubuz,6.2,2052,"
Drama            ",(1994)
Annemin Yarasi,Ozan Açiktan,7.4,2047,"
Drama, Mystery, War            ",(2016)
Kötü Çocuk,Yagiz Alp Akaydin,2.1,2046,"
Romance            ",(2017)
Pandora'nin kutusu,Yesim Ustaoglu,7.2,2043,"
Drama            ",(2008)
Labirent,Tolga Örnek,6.8,2039,"
Action, Crime, Drama            ",(2011)
4N1K,Deniz Coskun,6.1,2021,"
Comedy            ",(2017)
Hemso,Ömer Ugur,4.7,2018,"
Comedy, Drama            ",(2001)
Bir Baba Hindu,Sermiyan Midyat,3.1,2017,"
Action, Adventure, Comedy            ",(2016)
Kiraci,Orhan Aksoy,6.8,2001,"
Comedy, Drama            ",(1987)
Dabbe (Dab6e),Hasan Karacadag,5.8,1999,"
Horror            ",(2015)
Kisik Ateste 15 Dakika,Neco Çelik,6.2,1997,"
Comedy, Drama            ",(2006)
Saskin Damat,Zeki Ökten,6.9,1993,"
Comedy            ",(1975)
Çakallarla Dans 3: Sifir Sikinti,Murat Seker,5.1,1985,"
Comedy            ",(2014)
Erkek Güzeli Sefil Bilo,Ertem Egilmez,7.0,1980,"
Comedy, Drama            ",(1979)
Uzak Ihtimal,Mahmut Fazil Coskun,7.0,1976,"
Drama            ",(2009)
Abuzer Kadayif,Tunç Basaran,5.3,1973,"
Musical, Drama, Comedy            ",(2000)
Vay Arkadas,Kemal Uzun,6.4,1965,"
Comedy            ",(2010)
Amerikali,Serif Gören,5.3,1959,"
Comedy            ",(1993)
Koltuk Belasi,Kartal Tibet,7.1,1948,"
Comedy, Drama            ",(1990)
Sen Dul Saban,Kartal Tibet,6.6,1944,"
Comedy            ",(1985)
Deli Ask,Murat Dündar,5.6,1940,"
Comedy, Romance            ",(2017)
Sofra sirlari,Ümit Ünal,6.9,1938,"
Comedy, Drama            ",(2017)
Vesikali Yarim,Lütfi Akad,8.0,1935,"
Drama, Romance            ",(1968)
Prensesin Uykusu,Çagan Irmak,6.7,1928,"
Comedy, Drama            ",(2010)
Bes Sehir,Onur Ünlü,7.1,1927,"
Drama            ",(2009)
Senden Bana Kalan,Abdullah Oguz,6.6,1922,"
Drama, Romance            ",(2015)
Abimm,Safak Bal,5.9,1904,"
Comedy, Drama            ",(2009)
Vezir Parmagi,Mahsun Kirmizigül,4.0,1898,"
Comedy, Drama, History            ",(2017)
Görümce,Kivanç Baruönü,5.1,1896,"
Comedy, Family, Romance            ",(2016)
Dolap Beygiri,Atif Yilmaz,7.3,1893,"
Comedy, Drama            ",(1982)
God's Faithful Servant: Barla,Orhan Öztürk Esin,5.7,1891,"
Animation, Biography, Drama            ",(2011)
Café Transit,Kambuzia Partovi,7.4,1887,"
Drama, Romance            ",(2005)
Ögretmen,Kartal Tibet,7.2,1886,"
Comedy, Drama            ",(1988)
Salvar Davasi,Kartal Tibet,7.3,1885,"
Comedy            ",(1983)
Esrefpasalilar,Hüdaverdi Yavuz,5.0,1875,"
Comedy, Drama            ",(2010)
Tatlim Tatlim,Yilmaz Erdogan,5.8,1873,"
Comedy, Romance            ",(2017)
Gori vatra,Pjer Zalica,7.3,1867,"
Comedy, Drama            ",(2003)
Sevkat Yerimdar,Bülent Isbilen,5.3,1866,"
Comedy, Romance            ",(2013)
Kurtulus Son Durak,Yusuf Pirhasan,6.2,1864,"
Comedy, Drama            ",(2012)
Mercedes mon amour,Tunç Okan,7.8,1857,"
Action, Comedy, Drama            ",(1993)
Karanliktakiler,Çagan Irmak,7.0,1850,"
Drama, Thriller            ",(2009)
Yalanci Yarim,Ertem Egilmez,7.2,1849,"
Comedy, Romance            ",(1973)
Kainan 1890,Mitsutoshi Tanaka,7.3,1847,"
History            ",(2015)
Siccin 2,Alper Mestçi,6.6,1846,"
Horror, Thriller            ",(2015)
Oglum bak git,Kamil Cetin,2.0,1838,"
Comedy            ",(2012)
Sivas,Kaan Müjdeci,7.5,1837,"
Drama            ",(2014)
Börü,Can Emre,7.1,1836,"
Action, Thriller, War            ",(2018)
Yoksul,Zeki Ökten,7.3,1830,"
Comedy, Drama            ",(1986)
Pars: Kiraz operasyonu,Osman Sinav,6.0,1829,"
Action, Crime, Drama            ",(2007)
Devlet Kusu,Memduh Ün,7.0,1824,"
Comedy, Drama            ",(1980)
Magi,Hasan Karacadag,5.6,1806,"
Horror            ",(2016)
Kirpi,Erdal Murat Aktas,5.9,1791,"
Comedy            ",(2009)
Kayhan,Togan Gökbakar,2.0,1781,"
Comedy            ",(2018)
Bornova Bornova,Inan Temelkuran,7.0,1773,"
Drama            ",(2009)
Döngel kârhanesi,Hakan Algül,5.6,1771,"
Comedy            ",(2005)
B.O.K.: Bi O Kalmisti,Burak Babayigit,4.5,1745,"
Comedy, Fantasy            ",(2016)
Reise der Hoffnung,Xavier Koller,7.5,1731,"
Drama            ",(1990)
Jîn,Reha Erdem,7.2,1729,"
Drama            ",(2013)
8 Seconds,Ömer Faruk Sorak,6.5,1694,"
Biography, Drama, Fantasy            ",(2015)
Inatçi,Kartal Tibet,6.7,1687,"
Comedy            ",(1988)
Musallat 2: Lanet,Alper Mestçi,5.4,1686,"
Horror            ",(2011)
Delisin,Ergin Orbey,7.0,1681,"
Comedy, Romance            ",(1975)
The Castle of Fu Manchu,Jesús Franco,2.8,1679,"
Adventure, Crime, Horror            ",(1969)
Turist Ömer,Hulki Saner,7.6,1664,"
Comedy, Drama            ",(1964)
Aci Ask,A. Taner Elhan,5.4,1653,"
Drama, Romance            ",(2009)
Tarkan: Viking Kani,Mehmet Aslan,6.4,1650,"
Action, Adventure, Fantasy            ",(1971)
Destere,Ahmet T. Uygun,2.6,1649,"
Comedy, Crime            ",(2008)
Sen Benim HerSeyimsin,Tolga Örnek,6.3,1648,"
Comedy            ",(2016)
Ömerçip,Zeki Alasya,2.6,1641,"
Comedy            ",(2003)
Deliha 2,Gupse Ozay,4.4,1635,"
Comedy            ",(2018)
Mommo,Atalay Tasdiken,7.7,1632,"
Drama, Family            ",(2009)
Ali Baba ve Kirk Haramiler,Nuri Ergün,6.8,1630,"
Comedy, Fantasy            ",(1971)
Aaahh Belinda,Atif Yilmaz,7.7,1625,"
Comedy, Fantasy            ",(1986)
40,Emre Sahin,6.7,1617,"
Drama            ",(2009)
Polizei,Serif Gören,6.7,1608,"
Comedy            ",(1988)
Ask geliyorum demez,Murat Seker,5.2,1581,"
Comedy, Romance            ",(2009)
Deli Deli Olma,Murat Saraçoglu,7.4,1579,"
Drama, History            ",(2009)
Eve Dönüs,Ömer Ugur,6.8,1578,"
Drama            ",(2006)
Çanakkale 1915,Yesim Sezgin,6.4,1574,"
Drama, History            ",(2012)
Otobüs,Tunç Okan,7.6,1571,"
Comedy, Crime, Drama            ",(1975)
Daha,Onur Saylak,7.1,1563,"
Crime, Drama            ",(2017)
Mandira Filozofu Istanbul,Müfit Can Saçinti,5.8,1543,"
Comedy            ",(2015)
Gözetleme Kulesi,Pelin Esmer,7.1,1535,"
Drama            ",(2012)
Çilgin dersane kampta,Faruk Aksoy,2.0,1525,"
Comedy            ",(2008)
Nereye Bakiyor Bu Adamlar,Osman F. Seden,7.1,1516,"
Comedy            ",(1976)
Çarsi Pazar,Muharrem Gulmez,5.3,1502,"
Comedy            ",(2015)
Yusuf Yusuf,Ersoy Güler,3.6,1493,"
Comedy            ",(2014)
Tereddüt,Yesim Ustaoglu,6.5,1491,"
Drama            ",(2016)
Patlak Sokaklar: Gerzomat,Kerim Barutcu,5.5,1489,"
Comedy            ",(2012)
Kutsal Damacana 3: Dracoola,Korhan Bozkurt,2.4,1476,"
Adventure, Comedy, Fantasy            ",(2011)
Tatar Ramazan Sürgünde,Melih Gülgen,8.1,1474,"
Drama            ",(1992)
Ah Güzel Istanbul,Atif Yilmaz,8.1,1469,"
Comedy, Drama            ",(1966)
Deliler,Osman Kaya,5.7,1468,"
Action, History, War            ",(2018)
Iki Genç Kiz,Kutlug Ataman,5.5,1461,"
Drama            ",(2005)
11'e 10 kala,Pelin Esmer,7.2,1457,"
Drama            ",(2009)
Güle Güle,Zeki Ökten,6.8,1457,"
Comedy, Drama, Romance            ",(2000)
Piano Piano Bacaksiz,Tunç Basaran,7.8,1457,"
Comedy, Drama, Family            ",(1991)
Tschiller: Off Duty,Christian Alvart,4.1,1452,"
Action, Crime, Thriller            ",(2016)
Siccin 3: Cürmü Ask,Alper Mestçi,6.9,1448,"
Horror            ",(2016)
9,Ümit Ünal,7.7,1447,"
Crime, Mystery, Drama            ",(2002)
Gecenin Kanatlari,Serdar Akar,4.8,1441,"
Drama, Romance, Thriller            ",(2009)
Banyo,Mustafa Altioklar,3.9,1433,"
Crime            ",(2005)
Büyük adam küçük ask,Handan Ipekçi,7.6,1430,"
Drama            ",(2001)
Bulanti,Zeki Demirkubuz,6.3,1428,"
Drama            ",(2015)
Kadri'nin götürdügü yere git,Onur Tan,3.1,1411,"
Comedy, Romance            ",(2009)
Dönerse Senindir,Erol Özlevi,4.8,1407,"
Comedy, Romance            ",(2016)
Araf,Yesim Ustaoglu,6.2,1402,"
Drama            ",(2012)
Le orme,Luigi Bazzoni,6.8,1402,"
Mystery, Thriller            ",(1975)
Çakal,Erhan Kozan,6.6,1386,"
Crime            ",(2010)
Ask Kirmizi,Osman Sinav,5.1,1384,"
Action, Drama, Romance            ",(2013)
Cenneti Beklerken,Dervis Zaim,6.7,1381,"
Drama, History            ",(2006)
Ates Böcegi,Osman F. Seden,7.1,1374,"
Comedy            ",(1975)
Plajda,Murat Seker,2.8,1373,"
Comedy            ",(2008)
Yasamak Güzel Sey,Müfit Can Saçinti,7.5,1363,"
Comedy, Drama            ",(2017)
Yapisik Kardesler,Ilker Ayrik,2.2,1359,"
Comedy            ",(2015)
Kafalar Karisik,Yücel Yolcu,3.1,1352,"
Comedy            ",(2018)
Bu Iste Bir Yalnizlik Var,Ketche,5.7,1341,"
Romance            ",(2013)
Kafes,Mahmut Kaptan,7.5,1334,"
Drama            ",(2015)
Baba Bizi Eversene,Oksal Pekmezoglu,7.4,1326,"
Comedy            ",(1975)
Game Over,Ashwin Saravanan,7.8,1311,"
Drama, Thriller            ",(I) (2019)
Mavi Gözlü Dev,Biket Ilhan,6.7,1308,"
Biography, Drama            ",(2007)
Tarkan,Tunç Basaran,6.6,1308,"
Action, Adventure, Comedy            ",(1969)
Broken Angel,Aclan Bates,6.7,1306,"
Drama            ",(2008)
Karisik Kaset,Tunç Sahin,5.8,1300,"
Comedy, Drama, Music            ",(2014)
Keriz,Kartal Tibet,6.7,1294,"
Comedy, Romance            ",(1985)
Günese Yolculuk,Yesim Ustaoglu,7.0,1288,"
Drama            ",(1999)
Hedefim Sensin,Kivanç Baruönü,6.4,1281,"
Comedy            ",(2018)
Devrimden sonra,Mustafa Kenan Aybasti,5.6,1281,"
Drama            ",(2011)
Battal Gazi Destani,Atif Yilmaz,6.4,1280,"
Action, Adventure, History            ",(1971)
Ada: Zombilerin Dügünü,Murat Emir Eren,5.2,1279,"
Comedy, Horror            ",(2010)
Turist Ömer Yamyamlar Arasinda,Hulki Saner,6.8,1279,"
Adventure, Comedy            ",(1970)
Asik Oldum,Ertem Egilmez,7.0,1277,"
Comedy, Romance            ",(1985)
Sevimli Hirsiz,Kartal Tibet,6.4,1269,"
Comedy            ",(1988)
Amerikalilar Karadeniz'de 2,Kartal Tibet,2.2,1257,"
Comedy            ",(2007)
Sev Kardesim,Ertem Egilmez,6.7,1256,"
Comedy, Romance            ",(1972)
Baska Semtin Çocuklari,Aydin Bulut,6.7,1249,"
Action, Crime, Drama            ",(2008)
O simdi mahkum,Abdullah Oguz,5.7,1249,"
Comedy, Crime            ",(2005)
Bayrampasa: Ben fazla kalmayacagim,Hamdi Alkan,6.0,1242,"
Comedy, Drama            ",(2007)
Romantik,Sinan Çetin,4.4,1233,"
Drama, Romance            ",(2007)
Dersimiz: Atatürk,Hamdi Alkan,6.2,1232,"
Biography, Drama, History            ",(2010)
Kalandar Sogugu,Mustafa Kara,7.8,1229,"
Drama            ",(2015)
Dilâ Hanim,Orhan Aksoy,7.4,1218,"
Romance            ",(1977)
Her Sey Asktan,Andaç Haznedaroglu,5.5,1217,"
Drama, Romance            ",(2016)
Çilgin Dersane 4: Ada,Kamil Cetin,1.6,1215,"
Comedy            ",(2015)
Ilk Ask,Nihat Durak,6.8,1207,"
Comedy, Drama            ",(2006)
Sonsuz Ask,Ahmet Katiksiz,6.1,1198,"
Romance            ",(2017)
Kor,Zeki Demirkubuz,6.4,1197,"
Drama            ",(2016)
Uyanik Gazeteci,Kartal Tibet,6.2,1190,"
Comedy            ",(1988)
Keloglan,Süreyya Duru,6.5,1184,"
Comedy, Fantasy            ",(1971)
Siccin 4,Alper Mestçi,6.8,1183,"
Horror            ",(2017)
Adem'in Trenleri,Baris Pirhasan,6.6,1180,"
Drama            ",(2007)
Battal Gazi'nin Oglu,Natuk Baytan,6.0,1177,"
Action, Drama, History            ",(1974)
Roza of Smyrna,Kordellas George,6.7,1176,"
Drama, Romance            ",(2016)
Kaybedenler Kulübü Yolda,Mehmet Ada Öztekin,6.0,1167,"
Drama            ",(2018)
Yakisikli,Orhan Aksoy,6.2,1167,"
Comedy            ",(1987)
Turist Ömer Boga Güresçisi,Hulki Saner,6.9,1164,"
Comedy, Romance            ",(1971)
Tarkan: Altin Madalyon,Mehmet Aslan,6.3,1164,"
Action, Adventure, History            ",(1973)
Rüzgar,Serkan Acar,5.8,1147,"
Comedy, Family, Romance            ",(2018)
Mutlu aile defteri,Nihat Durak,6.2,1142,"
Comedy            ",(2013)
Arkadas,Yilmaz Güney,7.2,1142,"
Drama            ",(1974)
Maide'nin Altin Günü,Caner Özyurtlu,3.8,1136,"
Comedy            ",(2017)
Salkim Hanim'in Taneleri,Tomris Giritlioglu,6.5,1130,"
Drama, History            ",(1999)
Cennet,Biray Dalkiran,5.4,1125,"
Drama            ",(2008)
Berlin in Berlin,Sinan Çetin,5.6,1124,"
Drama            ",(1993)
Keloglan ile Cankiz,Metin Erksan,6.1,1122,"
Comedy, Drama, Romance            ",(1972)
Gölgesizler,Ümit Ünal,6.6,1117,"
Drama, Fantasy, Mystery            ",(2009)
Ikinci Sans,Özcan Deniz,5.7,1113,"
Romance            ",(2016)
Nar,Ümit Ünal,6.5,1110,"
Drama            ",(2011)
Ketenpere,Kamil Cetin,4.3,1108,"
Comedy            ",(2017)
Direnis Karatay,Selahattin Sancakli,7.0,1104,"
Action, History, Thriller            ",(2018)
Kirimli,Burak Arliel,7.4,1090,"
Action, Drama, History            ",(2014)
Gelin,Lütfi Akad,7.8,1090,"
Drama            ",(1973)
Cinar Agaci,Handan Ipekçi,6.2,1086,"
Comedy, Drama, Romance            ",(2011)
Sis ve Gece,Turgut Yasalar,6.8,1081,"
Adventure, Drama, Mystery            ",(2007)
Teyzem,Halit Refig,7.7,1081,"
Drama, Thriller            ",(1986)
Hasip ile Nasip,Atif Yilmaz,6.9,1079,"
Comedy            ",(1976)
Kendime Iyi Bak,Ruhi Yapici,6.3,1077,"
Romance            ",(2014)
Arkadasim Seytan,Atif Yilmaz,7.1,1077,"
Comedy, Fantasy, Musical            ",(1988)
Görevimiz Tatil,Murat Seker,4.8,1076,"
Comedy            ",(2018)
Tarkan: Gümüs Eyer,Mehmet Aslan,6.5,1076,"
Action, Adventure, History            ",(1970)
Sabit Kanca 2,Alper Mestçi,3.8,1066,"
Comedy            ",(2014)
Gizem Birimi,Erkut Altindag,8.2,1061,"
SciFi            ",(2013)
Savulun Battal Gazi geliyor,Natuk Baytan,6.3,1052,"
Action, Adventure, History            ",(1973)
Zehir Hafiye,Orhan Aksoy,6.4,1051,"
Adventure, Comedy, Crime            ",(1989)
Yilanlarin Öcü,Serif Gören,7.6,1047,"
Drama            ",(1985)
Koca Dünya,Reha Erdem,6.8,1043,"
Drama            ",(2016)
Min Dît,Miraz Bezar,7.4,1029,"
Drama            ",(2009)
Degirmen,Atif Yilmaz,7.5,1027,"
Comedy, Drama, History            ",(1986)
Bugday,Semih Kaplanoglu,6.1,1025,"
Drama, SciFi            ",(2017)
Antikaci,Aclan Bates,7.4,1018,"
Drama, Thriller            ",(2015)
Öteki Taraf,Özcan Deniz,6.3,1006,"
Drama, Thriller            ",(2017)
Iyi Oyun,Umut Aral,5.4,1004,"
Comedy, Drama, Sport            ",(2018)
Bay E,Sinan Çetin,2.8,1000,"
Comedy, Fantasy, Thriller            ",(1995)
Genis Aile: Yapistir,Ömer Ugur,4.9,1000,"
Comedy            ",(2015)
Kardesim Benim 2,Mert Baykal,4.6,995,"
Comedy, Romance            ",(2017)
Petrol krallari,Zeki Alasya,6.8,995,"
Comedy            ",(1978)
Silsile,Ozan Açiktan,6.5,993,"
Crime, Drama, Thriller            ",(2014)
Kara Murat: Fatih'in Fermani,Natuk Baytan,6.2,992,"
Action, Adventure, Fantasy            ",(1973)
Sen Kiminle Dans Ediyorsun?,Burak Aksak,6.2,991,"
Comedy            ",(2017)
Yol Arkadasim 2,Bedran Güzel,6.2,989,"
Comedy            ",(2018)
Dönüs,Türkan Soray,7.9,988,"
Drama, Romance            ",(1972)
Yok Artik 2,Caner Özyurtlu,5.1,985,"
Comedy            ",(2016)
A Ay,Reha Erdem,7.1,979,"
Drama            ",(1988)
Yangin var,Murat Saraçoglu,6.4,978,"
Comedy, Drama, Romance            ",(2011)
Hep Yek,Ali Yorgancioglu,4.2,976,"
Comedy            ",(2016)
Büsra,Alper Caglar,5.3,974,"
Drama            ",(2010)
Battal Gazi'nin Intikami,Natuk Baytan,6.2,971,"
Action, Adventure, History            ",(1972)
Atatürk'ün Fedaisi Topal Osman,Atilla Akarsu,4.3,967,"
Drama, History            ",(2013)
Gelecekten Bir Gün,Bogachan Dündar,5.1,958,"
Comedy, Drama            ",(2010)
Balans ve manevra,Teoman,3.8,956,"
Drama            ",(2005)
Türk Isi Dondurma,Can Ulkay,6.6,952,"
Drama, History, War            ",(2019)
Tarkan: Güçlü Kahraman,Mehmet Aslan,6.6,949,"
Action, Adventure, History            ",(1973)
Devlerin Aski,Osman F. Seden,7.4,945,"
Drama, Romance            ",(1976)
Aci Tatli Eksi,Andaç Haznedaroglu,6.1,942,"
Drama, Romance            ",(2017)
Askin Gören Gözlere Ihtiyaci yok,Onur Ünlü,5.3,939,"
Drama, Thriller            ",(2017)
Aslan Bacanak,Zeki Alasya,6.9,922,"
Comedy            ",(1977)
Drawers,Caner Alper,7.1,920,"
Drama, Family, Mystery            ",(2015)
Bir Avuç Deniz,Leyla Yilmaz,4.4,919,"
Drama            ",(2011)
Güllü Geliyor Güllü,Atif Yilmaz,6.4,917,"
Comedy, Romance            ",(1973)
Bölük,Aytaç Agirlar,7.4,916,"
Drama            ",(2017)
Facia Üçlü,Ramazan Özer,5.4,913,"
Comedy            ",(2018)
Asmali konak: Hayat,Abdullah Oguz,3.6,912,"
Drama            ",(2003)
Bana sans dile,Çagan Irmak,5.2,904,"
Action            ",(2001)
Ses,Ümit Ünal,5.1,898,"
Horror, Thriller            ",(2010)
Housewife,Can Evrenol,4.8,896,"
Horror, Thriller            ",(II) (2017)
Bir Varmis Bir Yokmus,Ilksen Basarir,5.6,893,"
Drama, Music, Romance            ",(2015)
Ali'nin sekiz günü,Cemal San,6.3,892,"
Drama            ",(2009)
Albüm,Mehmet Can Mertoglu,6.4,889,"
Comedy            ",(2016)
Boynu Bükük Küheylan,Erdogan Tokatli,6.5,884,"
Comedy, Drama            ",(1990)
Dönersen Islik Çal,Orhan Oguz,7.5,884,"
Drama            ",(1993)
Bana Bir Soygun Yaz,Biray Dalkiran,4.8,881,"
Comedy            ",(2012)
Vicdan,Erden Kiral,5.3,881,"
Drama            ",(2008)
Moskova'nin Sifresi Temel,Adem Kiliç,3.6,879,"
Comedy            ",(2012)
Hürkus,Kudret Sabanci,6.1,878,"
Biography, History, War            ",(2018)
Oflu Hoca'nin Sifresi,Adem Kiliç,4.5,878,"
Comedy            ",(2014)
The Imam,Ismail Günes,4.9,877,"
Drama            ",(2005)
Hayat Öpücügü,Senol Sönmez,5.9,875,"
Comedy, Drama, Romance            ",(2015)
Nereden çikti bu velet,Osman F. Seden,6.7,872,"
Comedy            ",(1975)
Reminiscence,Akçay Karaazmak,4.8,870,"
Horror, Romance, Thriller            ",(2014)
Gelecek Uzun Sürer,Özcan Alper,6.8,863,"
Drama            ",(2011)
Djam,Tony Gatlif,7.2,862,"
Adventure, Drama, Music            ",(2017)
Türkler Cildirmis Olmali,Murat Aslan,2.8,861,"
Action, Adventure, Comedy            ",(2009)
